0.99920720990892,0.0251181061179863,-0.0308874150921767,0,-0.0251300964417075,0.999684189258203,0,0,0.0308776605147043,0.000776203720101452,0.999522869967928,0,101.142035227609,2.54251205219763,191.903795457082,1
0.999069104298618,0.0251146344142789,-0.0350739215685204,0,-0.0251300964417075,0.999684189258203,0,0,0.0350628448473321,0.000881411031605802,0.999384720728612,0,101.128224666579,2.54216488182689,191.485144809447,1
0.999213789668678,0.0293068769927765,-0.0267003651077772,0,-0.0293173291571602,0.999570154722064,0,0,0.0266888880819165,0.00078278339248106,0.999643481698906,0,100.723876714265,2.95422490724367,192.326740654115,1
0.999069104298618,0.0251146344142789,-0.0350739215685204,0,-0.0251300964417075,0.999684189258203,0,0,0.0350628448473321,0.000881411031605802,0.999384720728612,0,101.128224666579,2.54216488182689,191.485144809447,1
0.998955139925565,0.0292992908122373,-0.0350739215685204,0,-0.0293173291571602,0.999570154722064,0,0,0.0350588452089555,0.00102827370345673,0.999384720728612,0,101.116688913274,2.96574606409383,191.485144809447,1
0.999213789668678,0.0293068769927765,-0.0267003651077772,0,-0.0293173291571602,0.999570154722064,0,0,0.0266888880819165,0.00078278339248106,0.999643481698906,0,100.723876714265,2.95422490724367,192.326740654115,1
0.999327783549418,0.0251211371024178,-0.0267003651077772,0,-0.0251300964417075,0.999684189258203,0,0,0.0266919328456663,0.000670982750187243,0.999643481698906,0,100.735367654151,2.53228922837932,192.326740654115,1
0.99920720990892,0.0251181061179863,-0.0308874150921767,0,-0.0251300964417075,0.999684189258203,0,0,0.0308776605147043,0.000776203720101452,0.999522869967928,0,101.142035227609,2.54251205219763,191.903795457082,1
0.999069104298618,0.0251146344142789,-0.0350739215685204,0,-0.0251300964417075,0.999684189258203,0,0,0.0350628448473321,0.000881411031605802,0.999384720728612,0,101.128224666579,2.54216488182689,191.485144809447,1
0.998913469018391,0.0251107220491102,-0.0392598147195732,0,-0.0251300964417075,0.999684189258203,0,0,0.0392474160483638,0.000986602930186443,0.999229036281565,0,101.531364698956,2.55229903019296,191.060560832365,1
